Тип предложения,Комнаты,Адрес,Серия,Площадь,Отопление,Состояние,Возможность рассрочки,Возможность ипотеки,Возможность обмена,Интернет,Газ,Балкон,Мебель,Пол,Высота потолков,Телефон,Санузел,Входная дверь,Парковка,Ценна доллар,Ценна сом,Lat,Lon,Город,Номер этажа,Общий этаж,Домофон,Видеонаблюдение,Охрана,Решетки на окнах,Кодовый замок,Сигнализация,Видеодомофон,Консьерж,Договор купли-продажи,Договор дарения,Технический паспорт,Акт ввода в эксплуатацию,Красная книга,зеленая книга,Material,Year,"Стоимость, доллар США за 1 кв.м"
агент,2,"Бишкек, Магистраль, Байтик-Баатыра/А. Токомбаева",элитка,81.0,1,под самоотделку (псо),0,0,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,раздельный,бронированная,нет,80190,7100023,42.8192,74.6031,Бишкек,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,монолитный,2022,990.0
агент,2,"Бишкек, Военторг,  ул.Токтогула -ул.Исанова",элитка,96.9,1,под самоотделку (псо),0,0,обмен не предлагать,нет,1,1,пустая,ламинат,3.2,0,раздельный,металлическая,нет,169000,14963260,42.8718,74.5923,Бишкек,17,23,1,1,1,0,1,1,1,1,0,0,0,0,0,0,монолитный,2025,1744.06604747162
агент,6,"Бишкек, Золотой квадрат, раззакова 15/Блкоибаева",элитка,320.0,1,евроремонт,0,0,обмен не предлагать,проводной,1,1,полностью меблирована,дерево,3.0,1,2 с/у и более,бронированная,паркинг,600000,53124000,42.8681,74.6042,Бишкек,5,12,1,1,1,1,1,1,1,1,0,0,1,0,0,0,кирпичный,2017,1875.0
агент,4,"Бишкек, Магистраль, Малдыбаева 279",элитка,205.0,1,под самоотделку (псо),0,0,обмен не предлагать,нет,0,0,пустая,ламинат,3.2,0,раздельный,бронированная,нет,256250,22688375,42.8248,74.5976,Бишкек,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2022,1250.0
агент,1,"Бишкек, 5 м-н, шопена 72/1",105 серия,43.0,1,евроремонт,0,0,обмен не предлагать,нет,1,1,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,59300,5250422,42.8294,74.6267,Бишкек,8,9,0,0,0,0,0,0,0,0,1,0,1,1,0,0,кирпичный,2022,1379.0697674418604
агент,5,"Бишкек, Магистраль, Малдыбаева 279",элитка,400.0,1,евроремонт,1,0,обмен не предлагать,проводной,0,0,частично меблирована,дерево,3.2,0,2 с/у и более,бронированная,паркинг,600000,53124000,42.8248,74.5976,Бишкек,12,13,1,1,1,1,1,1,1,1,0,0,1,0,0,0,монолитный,2022,1500.0
агент,1,"Бишкек, Военторг,  ул.Токтогула -ул.Исанова",элитка,57.55,1,под самоотделку (псо),0,0,обмен не предлагать,нет,0,1,пустая,ламинат,3.2,0,совмещенный,бронированная,нет,100500,8898270,42.8718,74.5923,Бишкек,18,23,1,1,1,0,1,1,1,1,0,0,0,0,1,0,монолитный,2025,1746.3075586446569
собственник,3,"Бишкек, КНУ, Турусбекова 194",элитка,100.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,3.0,0,нет,бронированная,нет,121000,10713340,42.8829,74.5851,Бишкек,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2016,1210.0
агент,2,"Бишкек, Магистраль, Токомбаева-Сухэ-батора",элитка,86.0,1,под самоотделку (псо),0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.9796183723797784,0,раздельный,бронированная,нет,120400,10660216,42.8191,74.6129,Бишкек,8,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,монолитный,2024,1400.0
агент,1,"Бишкек, Горького - Алма-Атинская,  ул. Анкара 1/31",элитка,41.44,1,под самоотделку (псо),0,0,обмен не предлагать,нет,1,1,пустая,ламинат,3.0,0,нет,металлическая,нет,35000,3098900,42.8577,74.6448,Бишкек,10,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,монолитный,2024,844.5945945945947
агент,2,"Бишкек, Магистраль, Б. Баатыра/А. Токомбаева",элитка,53.0,1,евроремонт,0,0,обмен не предлагать,нет,0,1,частично меблирована,ламинат,3.0,0,совмещенный,бронированная,паркинг,66000,5843640,42.8194,74.6027,Бишкек,5,13,1,0,1,0,0,0,0,0,0,0,1,0,1,0,кирпичный,2023,1245.2830188679245
агент,2,"Бишкек, Баха, пер. ул.Токтогула и ул.Усенбаева",элитка,74.0,1,евроремонт,0,0,обмен не предлагать,проводной,1,1,частично меблирована,ламинат,3.0,1,совмещенный,бронированная,паркинг,96000,8499840,42.8366,74.5607,Бишкек,5,10,0,0,0,0,0,0,0,0,1,0,1,0,1,0,монолитный,2013,1297.2972972972973
собственник,4,"Бишкек, ЖД вокзал, раззакова 4/чуйкова",элитка,222.0,1,хорошее,0,0,обмен не предлагать,проводной,1,1,полностью меблирована,дерево,3.0,1,2 с/у и более,бронированная,паркинг,370000,32759800,42.8656,74.6033,Бишкек,9,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,кирпичный,2007,1666.6666666666667
агент,2,"Бишкек, Горького - Алма-Атинская,  ул. Анкара 1/31",элитка,57.49,1,под самоотделку (псо),0,0,обмен не предлагать,нет,0,1,пустая,ламинат,3.0,0,нет,металлическая,нет,48900,4329606,42.8577,74.6448,Бишкек,7,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,монолитный,2024,850.582710036528
агент,2,"с. Кок-Джар, мкр. Кок Жар",элитка,62.0,1,под самоотделку (псо),0,0,обмен не предлагать,нет,0,1,пустая,ламинат,3.0,0,раздельный,бронированная,нет,47740,4226900,42.8206,74.649,Бишкек,9,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,монолитный,2023,770.0
агент,1,"Бишкек, Джал 15 м-н, Ахунбаева/Тыналиева",элитка,40.0,1,хорошее,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.8,0,нет,бронированная,нет,49500,4382730,42.8457,74.5678,Бишкек,10,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,монолитный,2014,1237.5
агент,1,"Бишкек, Госрегистр, Л.Толстого и пр. Чынгыза Айтматова",элитка,41.0,1,под самоотделку (псо),0,0,обмен не предлагать,нет,1,0,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,44280,3920551,42.8644,74.5878,Бишкек,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,монолитный,2024,1080.0
агент,2,"Бишкек, Горького - Алма-Атинская,  ул. Анкара 1/31",элитка,58.68,1,под самоотделку (псо),0,0,обмен не предлагать,нет,1,1,пустая,ламинат,3.0,0,нет,металлическая,нет,50000,4427000,42.8577,74.6448,Бишкек,5,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,монолитный,2024,852.0790729379687
агент,1,"Бишкек, Академия Наук, Шевченко 94-98",элитка,54.0,1,евроремонт,0,0,обмен не предлагать,проводной,1,1,полностью меблирована,паркет,3.0,0,совмещенный,бронированная,рядом охраняемая стоянка,79000,6994660,42.8783,74.5847,Бишкек,10,10,1,1,1,0,1,0,0,0,1,0,1,0,1,0,монолитный,2013,1462.962962962963
агент,2,"Бишкек, Свердловский район, Кольбаева 43",105 серия,53.0,1,хорошее,0,0,обмен не предлагать,нет,1,1,полностью меблирована,ламинат,2.9796183723797784,0,раздельный,бронированная,нет,65500,5799370,42.878,74.6756,Бишкек,4,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,панельный,1990,1235.8490566037735
агент,1,"Бишкек, Джальская больница, Ахунбаева/Тыналиева",элитка,42.0,1,евроремонт,0,0,обмен не предлагать,проводной,1,0,пустая,ламинат,2.9796183723797784,1,совмещенный,бронированная,паркинг,56500,5002510,42.8451,74.5709,Бишкек,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,монолитный,2022,1345.2380952380952
агент,2,"Бишкек, Горького - Алма-Атинская,  ул. Анкара 1/31",элитка,74.11,1,под самоотделку (псо),0,0,обмен не предлагать,нет,1,1,пустая,ламинат,3.0,0,нет,металлическая,нет,63000,5578020,42.8577,74.6448,Бишкек,6,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,монолитный,2024,850.087707461881
агент,1,"Бишкек, Магистраль, Сухе Батора/Южная Магистраль",элитка,59.0,1,под самоотделку (псо),0,0,обмен не предлагать,нет,0,1,пустая,ламинат,3.1,0,совмещенный,бронированная,паркинг,59000,5223860,42.8181,74.6045,Бишкек,8,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,монолитный,2024,1000.0
агент,3,"Бишкек, Магистраль, пр. Ч. Айтматова",элитка,122.0,1,под самоотделку (псо),0,0,обмен не предлагать,проводной,1,1,пустая,ламинат,3.3,0,раздельный,бронированная,паркинг,145000,12838300,42.8236,74.5858,Бишкек,13,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,панельный,2024,1188.5245901639344
агент,2,"Бишкек, Кара-Жыгач ж/м, Анкара 40/Виноградная",элитка,85.3,1,евроремонт,0,0,обмен не предлагать,проводной,0,1,частично меблирована,ламинат,3.0,1,раздельный,бронированная,нет,106050,9389667,42.8553,74.664,Бишкек,5,9,1,1,1,0,0,0,0,0,1,0,0,0,1,0,монолитный,2020,1243.2590855803048
агент,2,"Бишкек, КНУ, Тимирязева/Жумабека",элитка,67.0,1,евроремонт,0,0,обмен не предлагать,проводной,1,1,пустая,ламинат,3.0,1,совмещенный,бронированная,нет,85000,7525900,42.884,74.581,Бишкек,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2022,1268.6567164179105
агент,1,"Бишкек, Магистраль, Б. Баатыра/А. Токомбаева",элитка,41.0,1,под самоотделку (псо),0,0,обмен не предлагать,проводной,1,1,пустая,ламинат,3.0,1,нет,бронированная,нет,44500,3940030,42.8263,74.6099,Бишкек,9,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,монолитный,2021,1085.3658536585365
агент,2,"Бишкек, Магистраль, просп. Айтматова / ул. Масалиева 3/Чынгыз Айтматова",элитка,79.0,1,евроремонт,0,0,обмен не предлагать,проводной,1,1,полностью меблирована,ламинат,3.0,1,раздельный,бронированная,паркинг,140000,12395600,42.8191,74.5853,Бишкек,3,14,1,1,1,0,1,0,1,0,0,0,0,0,0,0,монолитный,2021,1772.1518987341772
агент,2,"Бишкек, Магистраль, Сухе Батора/Южная Магистраль",элитка,78.0,1,под самоотделку (псо),0,0,обмен не предлагать,нет,0,1,пустая,ламинат,3.1,0,раздельный,бронированная,паркинг,74100,6560814,42.8182,74.6044,Бишкек,6,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,монолитный,2024,950.0
агент,4,"Бишкек, Магистраль, Сухэ-Батора/Токомбаева",элитка,167.0,1,под самоотделку (псо),0,0,обмен не предлагать,нет,0,1,пустая,ламинат,3.0,0,раздельный,бронированная,нет,208750,18482725,42.8195,74.6155,Бишкек,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,монолитный,2019,1250.0
агент,1,"Бишкек, Нижний Токольдош",элитка,41.0,1,хорошее,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.9796183723797784,0,нет,бронированная,нет,55500,4913970,42.8696,74.6306,Бишкек,6,12,0,0,0,1,0,0,0,0,1,0,1,0,0,0,кирпичный,2022,1353.658536585366
агент,1,"Бишкек, Военторг, Мансчы Сагынбая 137/Тоголоко Молдо Токтогула",элитка,49.0,1,евроремонт,0,0,обмен не предлагать,нет,0,0,пустая,ламинат,2.9796183723797784,1,нет,бронированная,нет,89000,7880060,42.8716,74.594,Бишкек,3,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,панельный,2022,1816.3265306122448
агент,2,"Бишкек, Магистраль, Байтик Баатыра/Южная магистраль",элитка,78.0,1,евроремонт,0,0,обмен не предлагать,нет,0,1,пустая,паркет,2.9796183723797784,0,раздельный,бронированная,паркинг,101400,8977956,42.8198,74.604,Бишкек,15,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,монолитный,2022,1300.0
